player_id,install_date,platform,country,channel,player_class,ab_group,d1_retained,d7_retained,d30_retained,total_revenue,is_payer,level_reached
p_014943,2024-01-09,Android,JP,google_uac,Mage,control,0,0,0,0.0,0,10
p_014944,2024-01-03,Android,CN,paid_social,Warrior,control,1,1,0,0.0,0,20
p_014945,2024-03-30,iOS,US,paid_social,Rogue,control,0,0,0,0.0,0,3
p_014946,2024-01-02,iOS,US,paid_social,Rogue,variant_a,0,0,0,0.0,0,5
p_014947,2024-01-12,Android,CN,paid_social,Hunter,variant_a,0,1,0,0.0,0,20
p_014948,2024-01-13,Android,CA,organic,Hunter,variant_a,1,0,0,0.0,0,40
p_014949,2024-01-08,Android,JP,google_uac,Warrior,variant_a,0,0,0,0.0,0,27
p_014950,2024-01-17,Android,CA,google_uac,Paladin,variant_a,0,0,0,0.0,0,16
p_014951,2024-01-04,iOS,US,influencer,Paladin,variant_a,0,0,0,0.0,0,11
p_014952,2024-01-31,Android,CA,crosspromo,Hunter,control,0,0,0,0.0,0,12
p_014953,2024-01-09,Android,GB,organic,Hunter,variant_a,0,0,0,0.0,0,11
p_014954,2024-01-18,iOS,CA,paid_social,Paladin,variant_a,1,0,0,0.0,0,5
p_014955,2024-01-26,iOS,CN,organic,Mage,control,0,0,0,0.0,0,10
p_014956,2024-02-13,Android,US,google_uac,Rogue,control,0,0,0,0.0,0,13
p_014957,2024-02-06,iOS,US,paid_social,Rogue,variant_a,0,0,0,0.0,0,7
p_014958,2024-01-19,Android,JP,influencer,Rogue,control,0,0,0,0.0,0,19
p_014959,2024-01-10,iOS,US,organic,Warrior,control,0,0,0,0.0,0,12
p_014960,2024-01-14,iOS,BR,organic,Hunter,variant_a,1,0,0,0.0,0,12
p_014961,2024-01-30,Android,JP,paid_social,Mage,control,0,0,0,0.0,0,51
p_014962,2024-02-12,Android,US,google_uac,Hunter,control,0,0,0,0.0,0,6
p_014963,2024-01-03,Android,CN,organic,Warrior,control,1,0,0,0.0,0,25
p_014964,2024-01-10,Android,RU,google_uac,Hunter,control,0,0,0,0.0,0,18
p_014965,2024-01-30,iOS,GB,influencer,Paladin,control,1,1,0,0.0,0,31
p_014966,2024-01-12,Android,DE,organic,Mage,variant_a,0,0,0,0.0,0,7
p_014967,2024-01-09,iOS,FR,organic,Hunter,control,1,0,0,0.0,0,20
p_014968,2024-01-11,iOS,US,organic,Mage,control,0,0,0,0.0,0,14
p_014969,2024-01-19,iOS,CN,google_uac,Mage,variant_a,0,0,0,0.0,0,13
p_014970,2024-03-30,Android,US,crosspromo,Warrior,control,0,0,0,0.0,0,18
p_014971,2024-01-14,iOS,BR,influencer,Warrior,variant_a,0,1,0,0.0,0,23
p_014972,2024-01-05,iOS,US,google_uac,Paladin,control,1,0,0,0.0,0,30
p_014973,2024-01-04,iOS,CN,organic,Hunter,control,0,0,0,0.0,0,14
p_014974,2024-01-01,iOS,KR,paid_social,Hunter,variant_a,0,0,0,0.0,0,32
p_014975,2024-01-17,iOS,CA,paid_social,Hunter,control,0,0,0,0.0,0,15
p_014976,2024-01-16,iOS,US,google_uac,Hunter,control,0,0,0,0.0,0,3
p_014977,2024-01-05,iOS,US,crosspromo,Rogue,control,0,0,0,0.0,0,4
p_014978,2024-01-24,iOS,US,paid_social,Rogue,control,0,0,0,0.0,0,33
p_014979,2024-01-28,iOS,DE,organic,Mage,control,1,0,0,0.0,0,26
p_014980,2024-01-06,Android,CN,influencer,Paladin,variant_a,0,0,0,0.0,0,19
p_014981,2024-01-09,iOS,BR,paid_social,Hunter,control,1,0,0,0.0,0,13
p_014982,2024-03-30,Android,US,crosspromo,Mage,control,0,0,0,0.0,0,22
p_014983,2024-01-10,Android,CA,organic,Rogue,control,1,0,0,0.0,0,15
p_014984,2024-01-29,Android,US,google_uac,Paladin,variant_a,1,0,0,0.0,0,17
p_014985,2024-01-13,Android,US,organic,Warrior,variant_a,0,0,0,0.0,0,18
p_014986,2024-02-01,iOS,FR,organic,Mage,control,0,0,0,0.0,0,8
p_014987,2024-01-30,Android,BR,google_uac,Paladin,control,0,0,0,0.0,0,7
p_014988,2024-01-23,Android,US,paid_social,Rogue,variant_a,1,0,0,0.0,0,17
p_014989,2024-02-08,iOS,CA,crosspromo,Mage,control,1,0,0,0.0,0,11
p_014990,2024-02-26,Android,US,influencer,Warrior,control,1,0,0,0.0,0,22
p_014991,2024-01-18,Android,CA,influencer,Rogue,control,0,0,0,0.0,0,8
p_014992,2024-01-06,Android,DE,organic,Rogue,variant_a,1,1,0,0.0,0,11
p_014993,2024-01-11,iOS,FR,google_uac,Rogue,control,0,1,0,0.0,0,2
p_014994,2024-01-29,Android,US,paid_social,Mage,control,0,0,0,0.0,0,30
p_014995,2024-01-22,iOS,FR,organic,Rogue,control,1,0,0,0.0,0,10
p_014996,2024-01-04,iOS,CA,influencer,Mage,variant_a,0,0,0,0.0,0,17
p_014997,2024-01-02,Android,CA,paid_social,Warrior,variant_a,0,0,0,0.0,0,18
p_014998,2024-01-23,Android,US,influencer,Hunter,variant_a,0,0,0,0.0,0,2
p_014999,2024-01-06,iOS,DE,google_uac,Warrior,variant_a,1,0,0,0.0,0,31
p_015000,2024-01-14,Android,US,organic,Paladin,control,0,0,0,0.0,0,12
p_015001,2024-01-28,iOS,RU,google_uac,Paladin,variant_a,1,0,0,0.0,0,15
p_015002,2024-01-17,Android,BR,paid_social,Warrior,variant_a,0,0,0,0.0,0,4
p_015003,2024-01-02,iOS,BR,google_uac,Mage,control,0,0,0,0.0,0,23
p_015004,2024-01-05,Android,JP,paid_social,Rogue,control,1,1,0,0.0,0,9
p_015005,2024-01-05,iOS,GB,paid_social,Rogue,variant_a,0,0,0,0.0,0,3
p_015006,2024-01-06,iOS,DE,organic,Hunter,control,1,0,0,0.0,0,10
p_015007,2024-01-17,iOS,US,organic,Rogue,control,0,0,0,0.0,0,9
p_015008,2024-01-15,Android,CN,organic,Paladin,control,0,0,0,0.0,0,7
p_015009,2024-01-05,Android,FR,organic,Hunter,variant_a,1,0,0,0.0,0,20
p_015010,2024-01-02,Android,JP,organic,Paladin,control,0,0,0,0.0,0,16
p_015011,2024-01-04,Android,GB,paid_social,Rogue,control,0,0,0,0.0,0,11
p_015012,2024-03-24,Android,RU,organic,Warrior,control,0,0,0,0.0,0,8
p_015013,2024-01-13,iOS,GB,influencer,Warrior,control,0,0,0,0.0,0,7
p_015014,2024-02-10,Android,RU,crosspromo,Hunter,variant_a,0,0,0,0.0,0,4
p_015015,2024-02-07,Android,CA,crosspromo,Rogue,variant_a,1,1,0,0.0,0,3
p_015016,2024-01-15,Android,GB,organic,Warrior,control,0,0,0,0.0,0,16
p_015017,2024-01-25,Android,KR,crosspromo,Rogue,variant_a,1,1,0,0.0,0,12
p_015018,2024-01-05,Android,DE,paid_social,Rogue,variant_a,0,0,0,0.0,0,26
p_015019,2024-01-24,Android,CN,organic,Paladin,variant_a,0,0,0,0.0,0,27
p_015020,2024-01-07,iOS,BR,paid_social,Hunter,variant_a,0,0,0,0.0,0,13
p_015021,2024-02-05,iOS,CA,paid_social,Mage,control,0,0,0,0.0,0,26
p_015022,2024-01-02,iOS,CN,paid_social,Mage,variant_a,0,0,0,0.0,0,6
p_015023,2024-01-30,Android,DE,paid_social,Mage,control,0,0,0,0.0,0,19
p_015024,2024-01-03,iOS,CN,organic,Rogue,variant_a,0,0,0,0.0,0,15
p_015025,2024-02-12,Android,KR,google_uac,Rogue,variant_a,0,0,0,0.0,0,9
p_015026,2024-01-08,iOS,FR,influencer,Paladin,control,0,0,0,0.0,0,18
p_015027,2024-01-22,Android,US,paid_social,Mage,control,1,1,0,0.0,0,5
p_015028,2024-01-14,iOS,JP,google_uac,Warrior,variant_a,0,0,0,0.0,0,52
p_015029,2024-01-10,Android,DE,crosspromo,Warrior,control,0,0,0,0.0,0,12
p_015030,2024-01-21,Android,US,google_uac,Mage,control,1,0,0,0.0,0,15
p_015031,2024-02-28,iOS,CA,paid_social,Warrior,control,0,0,0,0.0,0,3
p_015032,2024-01-01,Android,JP,paid_social,Warrior,variant_a,1,0,0,0.0,0,18
p_015033,2024-02-20,iOS,US,organic,Paladin,control,0,0,0,0.0,0,8
p_015034,2024-01-19,Android,JP,organic,Mage,control,0,0,0,0.0,0,11
p_015035,2024-02-02,iOS,BR,organic,Paladin,variant_a,0,0,0,0.0,0,6
p_015036,2024-01-10,Android,BR,crosspromo,Paladin,control,0,1,0,0.0,0,12
p_015037,2024-01-13,iOS,US,paid_social,Warrior,variant_a,1,0,0,0.0,0,12
p_015038,2024-02-10,iOS,KR,organic,Paladin,variant_a,0,0,0,0.0,0,19
p_015039,2024-01-11,iOS,GB,crosspromo,Hunter,variant_a,1,0,0,0.0,0,5
p_015040,2024-01-16,Android,KR,paid_social,Rogue,control,0,0,0,0.0,0,18
p_015041,2024-01-01,Android,US,paid_social,Warrior,control,0,0,0,0.0,0,21
p_015042,2024-01-04,iOS,CA,google_uac,Rogue,variant_a,1,0,0,0.0,0,6
p_015043,2024-01-21,Android,GB,paid_social,Mage,variant_a,1,0,0,0.0,0,13
p_015044,2024-01-26,iOS,US,google_uac,Hunter,control,1,1,0,0.0,0,5
p_015045,2024-01-18,iOS,FR,crosspromo,Warrior,variant_a,0,0,0,0.0,0,13
p_015046,2024-01-04,iOS,CA,google_uac,Warrior,variant_a,1,0,0,0.0,0,12
p_015047,2024-01-12,iOS,CA,organic,Hunter,variant_a,1,0,0,0.0,0,3
p_015048,2024-01-09,iOS,KR,organic,Paladin,variant_a,1,0,0,0.0,0,10
p_015049,2024-01-14,iOS,RU,organic,Rogue,variant_a,1,0,0,0.0,0,28
p_015050,2024-02-10,Android,US,paid_social,Rogue,variant_a,1,1,0,0.0,0,25
p_015051,2024-01-30,Android,CA,organic,Paladin,control,0,0,0,0.0,0,21
p_015052,2024-01-02,Android,KR,crosspromo,Rogue,variant_a,0,0,0,0.0,0,2
p_015053,2024-02-14,Android,US,google_uac,Mage,control,0,0,0,0.0,0,13
p_015054,2024-01-13,iOS,US,organic,Hunter,control,1,1,0,0.0,0,7
p_015055,2024-01-28,iOS,JP,paid_social,Rogue,control,1,0,0,0.0,0,15
p_015056,2024-01-04,iOS,DE,google_uac,Mage,variant_a,1,0,0,0.0,0,32
p_015057,2024-01-23,Android,RU,paid_social,Rogue,variant_a,0,0,0,0.0,0,7
p_015058,2024-01-06,Android,JP,crosspromo,Warrior,control,1,1,0,0.0,0,13
p_015059,2024-01-12,iOS,KR,organic,Hunter,variant_a,0,0,0,0.0,0,22
p_015060,2024-01-01,iOS,US,influencer,Rogue,control,0,0,0,0.0,0,19
p_015061,2024-01-04,Android,DE,crosspromo,Mage,control,1,0,0,0.0,0,24
p_015062,2024-01-02,Android,US,crosspromo,Warrior,variant_a,1,0,0,0.0,0,18
p_015063,2024-01-06,iOS,JP,organic,Paladin,variant_a,0,0,0,0.0,0,33
p_015064,2024-01-03,iOS,RU,organic,Rogue,control,1,1,0,0.0,0,23
p_015065,2024-01-24,Android,FR,influencer,Warrior,control,0,0,0,0.0,0,25
p_015066,2024-01-01,Android,US,crosspromo,Warrior,variant_a,0,0,0,0.0,0,10
p_015067,2024-01-20,Android,CA,influencer,Paladin,variant_a,1,0,0,0.0,0,15
p_015068,2024-01-04,iOS,GB,organic,Rogue,control,0,0,0,0.0,0,47
p_015069,2024-02-28,Android,CA,influencer,Hunter,control,1,0,0,0.0,0,14
p_015070,2024-02-24,iOS,BR,paid_social,Warrior,variant_a,0,0,0,0.0,0,24
p_015071,2024-01-06,Android,CN,paid_social,Paladin,variant_a,1,0,0,0.0,0,5
p_015072,2024-01-20,iOS,CN,paid_social,Paladin,variant_a,1,0,0,0.0,0,7
p_015073,2024-01-01,iOS,JP,paid_social,Paladin,control,0,0,1,1.09,0,13
p_015074,2024-02-23,Android,DE,paid_social,Rogue,control,0,0,0,0.0,0,35
p_015075,2024-01-15,Android,GB,google_uac,Mage,variant_a,1,1,0,0.0,0,20
p_015076,2024-01-01,Android,US,paid_social,Paladin,control,0,0,0,0.0,0,43
p_015077,2024-01-09,Android,US,paid_social,Rogue,variant_a,1,1,0,0.0,0,14
p_015078,2024-01-02,iOS,RU,paid_social,Mage,control,0,0,0,0.0,0,5
p_015079,2024-01-10,Android,CA,google_uac,Warrior,control,1,0,0,0.0,0,10
p_015080,2024-01-23,iOS,KR,google_uac,Warrior,variant_a,0,0,0,0.0,0,14
p_015081,2024-01-13,Android,CA,influencer,Hunter,control,0,0,0,0.0,0,19
p_015082,2024-01-10,Android,BR,influencer,Paladin,variant_a,1,0,0,0.0,0,15
p_015083,2024-01-03,Android,GB,google_uac,Hunter,variant_a,1,0,0,0.0,0,14
p_015084,2024-01-06,iOS,US,google_uac,Paladin,control,0,0,0,0.0,0,15
p_015085,2024-01-03,iOS,JP,paid_social,Paladin,control,1,0,0,0.0,0,17
p_015086,2024-02-02,iOS,US,influencer,Rogue,variant_a,0,0,0,0.0,0,12
p_015087,2024-01-03,iOS,GB,paid_social,Mage,variant_a,0,0,0,0.0,0,17
p_015088,2024-01-19,Android,KR,crosspromo,Hunter,control,0,0,0,0.0,0,23
p_015089,2024-01-09,Android,US,influencer,Mage,variant_a,0,0,0,0.0,0,10
p_015090,2024-01-06,Android,FR,influencer,Paladin,control,1,0,0,0.0,0,7
p_015091,2024-01-21,iOS,CA,organic,Warrior,variant_a,1,0,0,0.0,0,17
p_015092,2024-01-13,Android,KR,crosspromo,Paladin,control,1,0,0,0.0,0,12
p_015093,2024-01-11,Android,CA,google_uac,Hunter,variant_a,1,1,0,0.0,0,18
p_015094,2024-01-18,iOS,JP,influencer,Warrior,control,0,0,0,0.0,0,9
p_015095,2024-01-14,Android,GB,paid_social,Rogue,control,0,0,0,0.0,0,15
p_015096,2024-01-08,Android,DE,organic,Rogue,control,0,0,0,0.0,0,18
p_015097,2024-01-17,iOS,US,organic,Mage,control,0,0,0,0.0,0,19
p_015098,2024-01-23,iOS,CA,google_uac,Rogue,variant_a,1,0,0,0.0,0,1
p_015099,2024-01-01,Android,DE,organic,Rogue,variant_a,0,0,0,0.0,0,33
p_015100,2024-01-13,iOS,US,influencer,Paladin,control,0,1,0,0.0,0,10
p_015101,2024-01-02,iOS,US,paid_social,Rogue,control,1,0,0,0.0,0,7
p_015102,2024-01-05,iOS,DE,crosspromo,Mage,variant_a,1,1,1,3.43,0,2
p_015103,2024-01-17,Android,JP,organic,Hunter,control,1,0,0,0.0,0,9
p_015104,2024-02-10,Android,RU,crosspromo,Rogue,control,0,0,0,0.0,0,5
p_015105,2024-02-12,Android,US,organic,Rogue,variant_a,0,0,0,0.0,0,10
p_015106,2024-01-02,Android,CA,paid_social,Hunter,control,0,0,0,0.0,0,19
p_015107,2024-01-11,Android,US,organic,Mage,control,0,0,0,0.0,0,12
p_015108,2024-01-18,Android,CN,crosspromo,Warrior,variant_a,1,0,0,0.0,0,43
p_015109,2024-01-04,iOS,US,google_uac,Warrior,control,0,0,0,0.0,0,16
p_015110,2024-01-30,Android,GB,google_uac,Mage,control,1,0,0,0.0,0,19
p_015111,2024-01-28,iOS,CA,organic,Rogue,control,0,0,0,0.0,0,35
p_015112,2024-02-16,Android,BR,influencer,Rogue,variant_a,0,0,0,0.0,0,43
p_015113,2024-01-01,Android,KR,google_uac,Mage,variant_a,1,0,0,0.0,0,10
p_015114,2024-01-05,iOS,CN,paid_social,Hunter,variant_a,1,0,0,0.0,0,12
p_015115,2024-02-05,Android,US,influencer,Warrior,control,1,0,0,0.0,0,14
p_015116,2024-01-23,iOS,US,organic,Hunter,variant_a,1,0,0,0.0,0,40
p_015117,2024-02-14,Android,BR,google_uac,Warrior,control,0,0,0,0.0,0,6
p_015118,2024-01-02,Android,BR,crosspromo,Warrior,variant_a,1,0,0,0.0,0,17
p_015119,2024-01-19,Android,BR,crosspromo,Rogue,control,0,0,0,0.0,0,22
p_015120,2024-01-17,Android,BR,google_uac,Warrior,variant_a,1,0,0,0.0,0,31
p_015121,2024-01-01,iOS,GB,influencer,Hunter,variant_a,0,0,0,0.0,0,5
p_015122,2024-01-15,Android,RU,organic,Mage,variant_a,0,0,0,0.0,0,22
p_015123,2024-01-19,Android,US,google_uac,Warrior,control,0,0,0,0.0,0,15
p_015124,2024-01-05,Android,US,organic,Rogue,variant_a,0,0,0,0.0,0,5
p_015125,2024-01-07,iOS,FR,organic,Paladin,control,0,0,0,0.0,0,18
p_015126,2024-01-21,iOS,US,google_uac,Mage,control,0,0,0,0.0,0,24
p_015127,2024-01-13,Android,DE,organic,Hunter,control,0,0,0,0.0,0,27
p_015128,2024-02-09,iOS,US,paid_social,Hunter,control,0,1,1,22.95,1,42
p_015129,2024-01-09,Android,BR,paid_social,Mage,control,0,0,0,0.0,0,23
p_015130,2024-01-07,iOS,FR,organic,Hunter,control,0,0,0,0.0,0,3
p_015131,2024-03-24,Android,BR,organic,Paladin,control,0,1,0,0.0,0,12
p_015132,2024-02-18,Android,DE,influencer,Warrior,variant_a,1,0,0,0.0,0,16
p_015133,2024-01-01,iOS,DE,google_uac,Mage,variant_a,0,0,0,0.0,0,43
p_015134,2024-01-30,iOS,DE,paid_social,Paladin,variant_a,0,0,0,0.0,0,9
p_015135,2024-01-03,iOS,US,paid_social,Hunter,variant_a,0,0,0,0.0,0,6
p_015136,2024-01-01,Android,US,paid_social,Hunter,variant_a,0,0,0,0.0,0,14
p_015137,2024-01-07,iOS,KR,organic,Paladin,control,0,0,0,0.0,0,14
p_015138,2024-01-07,Android,US,crosspromo,Paladin,variant_a,0,0,0,0.0,0,35
p_015139,2024-02-04,Android,US,influencer,Paladin,variant_a,1,0,0,0.0,0,14
p_015140,2024-01-25,Android,RU,organic,Mage,variant_a,1,0,0,0.0,0,10
p_015141,2024-03-20,Android,US,paid_social,Mage,control,0,0,0,0.0,0,13
p_015142,2024-01-25,iOS,JP,organic,Mage,variant_a,1,1,0,0.0,0,16
p_015143,2024-01-11,Android,US,google_uac,Mage,control,0,0,0,0.0,0,13
p_015144,2024-01-25,Android,FR,organic,Mage,variant_a,1,1,0,0.0,0,8
p_015145,2024-03-30,iOS,DE,organic,Paladin,variant_a,0,0,0,0.0,0,19
p_015146,2024-01-25,Android,DE,influencer,Warrior,control,0,0,1,14.03,1,33
p_015147,2024-01-29,Android,KR,google_uac,Mage,control,0,0,0,0.0,0,13
p_015148,2024-02-25,Android,DE,influencer,Paladin,variant_a,0,0,0,0.0,0,10
p_015149,2024-01-03,Android,KR,organic,Paladin,control,1,0,0,0.0,0,7
p_015150,2024-01-25,Android,RU,organic,Mage,control,0,0,0,0.0,0,9
p_015151,2024-02-08,Android,US,crosspromo,Rogue,control,0,0,0,0.0,0,13
p_015152,2024-03-02,Android,FR,influencer,Rogue,control,0,0,1,8.35,1,4
p_015153,2024-01-05,Android,FR,influencer,Rogue,variant_a,0,0,0,0.0,0,44
p_015154,2024-01-15,iOS,US,google_uac,Paladin,variant_a,0,0,0,0.0,0,16
p_015155,2024-01-23,iOS,BR,google_uac,Rogue,control,0,1,0,0.0,0,22
p_015156,2024-01-06,iOS,FR,paid_social,Warrior,variant_a,0,0,0,0.0,0,35
p_015157,2024-01-19,iOS,US,paid_social,Paladin,variant_a,0,0,0,0.0,0,11
p_015158,2024-01-06,iOS,US,organic,Hunter,control,0,0,0,0.0,0,6
p_015159,2024-01-09,iOS,CA,paid_social,Rogue,control,0,0,0,0.0,0,22
p_015160,2024-01-12,iOS,FR,influencer,Mage,control,0,0,0,0.0,0,8
p_015161,2024-01-16,iOS,FR,organic,Hunter,variant_a,1,0,0,0.0,0,20
p_015162,2024-01-12,Android,CN,google_uac,Hunter,control,1,0,0,0.0,0,28
p_015163,2024-01-14,iOS,FR,paid_social,Mage,control,1,1,0,0.0,0,21
p_015164,2024-01-08,Android,US,google_uac,Rogue,variant_a,0,0,0,0.0,0,12
p_015165,2024-01-04,iOS,CA,paid_social,Rogue,control,1,0,0,0.0,0,26
p_015166,2024-01-01,Android,DE,paid_social,Hunter,control,0,0,0,0.0,0,9
p_015167,2024-01-05,iOS,US,paid_social,Rogue,variant_a,0,0,0,0.0,0,11
p_015168,2024-01-18,iOS,FR,organic,Hunter,variant_a,0,0,0,0.0,0,52
p_015169,2024-01-31,iOS,JP,influencer,Warrior,control,0,0,0,0.0,0,27
p_015170,2024-01-04,Android,RU,organic,Mage,control,0,0,0,0.0,0,9
p_015171,2024-01-03,Android,RU,influencer,Hunter,control,0,0,0,0.0,0,8
p_015172,2024-01-28,Android,GB,organic,Rogue,control,1,0,0,0.0,0,15
p_015173,2024-01-08,Android,US,influencer,Mage,control,0,0,0,0.0,0,29
p_015174,2024-03-01,iOS,JP,google_uac,Mage,variant_a,0,0,0,0.0,0,12
p_015175,2024-01-26,Android,GB,organic,Hunter,variant_a,0,0,0,0.0,0,28
p_015176,2024-01-08,iOS,DE,crosspromo,Mage,variant_a,1,0,0,0.0,0,52
p_015177,2024-01-07,iOS,KR,influencer,Mage,control,0,0,0,0.0,0,28
p_015178,2024-01-15,Android,CN,organic,Hunter,variant_a,1,0,0,0.0,0,21
p_015179,2024-01-02,iOS,US,influencer,Hunter,control,0,0,0,0.0,0,2
p_015180,2024-01-03,Android,CA,paid_social,Mage,variant_a,1,0,0,0.0,0,13
p_015181,2024-01-04,iOS,GB,influencer,Hunter,variant_a,0,0,0,0.0,0,37
p_015182,2024-01-30,iOS,RU,google_uac,Hunter,control,1,1,0,0.0,0,23
p_015183,2024-01-15,Android,US,organic,Rogue,variant_a,0,0,0,0.0,0,38
p_015184,2024-01-01,iOS,CA,google_uac,Warrior,control,0,0,0,0.0,0,23
p_015185,2024-01-23,Android,JP,paid_social,Mage,variant_a,1,0,0,0.0,0,15
p_015186,2024-01-12,Android,DE,crosspromo,Paladin,variant_a,1,0,0,0.0,0,7
p_015187,2024-01-15,iOS,CN,organic,Rogue,variant_a,1,0,0,0.0,0,10
p_015188,2024-01-05,Android,US,influencer,Rogue,variant_a,1,0,0,0.0,0,24
p_015189,2024-01-17,Android,CN,organic,Mage,variant_a,1,0,0,0.0,0,10
p_015190,2024-03-18,Android,US,influencer,Paladin,variant_a,0,0,0,0.0,0,40
p_015191,2024-01-02,iOS,US,crosspromo,Hunter,control,1,0,0,0.0,0,22
p_015192,2024-01-07,Android,GB,influencer,Warrior,control,1,0,0,0.0,0,24
p_015193,2024-01-06,Android,JP,paid_social,Paladin,control,1,0,0,0.0,0,57
p_015194,2024-01-06,iOS,CN,organic,Mage,control,1,0,0,0.0,0,17
p_015195,2024-01-10,Android,CN,organic,Rogue,control,0,0,0,0.0,0,31
p_015196,2024-02-04,Android,US,influencer,Warrior,control,0,0,0,0.0,0,23
p_015197,2024-02-18,Android,US,organic,Hunter,control,0,0,0,0.0,0,17
p_015198,2024-01-05,iOS,BR,paid_social,Warrior,control,0,0,0,0.0,0,37
p_015199,2024-01-16,Android,US,influencer,Hunter,control,1,0,0,0.0,0,17
p_015200,2024-01-21,iOS,BR,influencer,Mage,control,1,0,0,0.0,0,32
p_015201,2024-01-15,Android,FR,organic,Rogue,control,0,0,0,0.0,0,16
p_015202,2024-01-12,Android,US,crosspromo,Warrior,control,0,0,0,0.0,0,20
p_015203,2024-01-05,Android,US,organic,Hunter,variant_a,1,0,0,0.0,0,20
p_015204,2024-01-14,Android,JP,google_uac,Paladin,variant_a,0,0,0,0.0,0,16
p_015205,2024-01-11,Android,BR,google_uac,Warrior,variant_a,1,0,0,0.0,0,4
p_015206,2024-02-01,Android,US,organic,Rogue,control,0,0,0,0.0,0,11
p_015207,2024-01-29,Android,DE,paid_social,Hunter,control,0,0,0,0.0,0,19
p_015208,2024-01-03,Android,CA,organic,Mage,control,0,0,0,0.0,0,16
p_015209,2024-01-02,iOS,US,paid_social,Rogue,variant_a,0,0,0,0.0,0,12
p_015210,2024-02-17,Android,CA,influencer,Paladin,variant_a,0,0,0,0.0,0,11
p_015211,2024-01-16,Android,JP,paid_social,Mage,control,0,0,0,0.0,0,20
p_015212,2024-02-09,iOS,US,google_uac,Mage,variant_a,0,0,0,0.0,0,25
p_015213,2024-01-02,iOS,CN,influencer,Hunter,variant_a,0,0,0,0.0,0,33
p_015214,2024-01-15,Android,US,google_uac,Warrior,control,1,0,0,0.0,0,18
p_015215,2024-01-16,Android,US,paid_social,Rogue,control,1,0,0,0.0,0,33
p_015216,2024-02-09,iOS,CA,google_uac,Rogue,variant_a,1,0,0,0.0,0,12
p_015217,2024-01-03,Android,RU,organic,Mage,variant_a,0,0,0,0.0,0,31
p_015218,2024-01-06,iOS,GB,organic,Rogue,control,1,0,0,0.0,0,29
p_015219,2024-01-11,Android,FR,google_uac,Hunter,variant_a,0,0,0,0.0,0,30
p_015220,2024-02-10,Android,BR,organic,Paladin,variant_a,0,0,0,0.0,0,23
p_015221,2024-02-25,Android,KR,influencer,Hunter,variant_a,1,0,0,0.0,0,12
p_015222,2024-03-30,Android,KR,paid_social,Warrior,variant_a,0,0,0,0.0,0,35
p_015223,2024-03-04,iOS,US,google_uac,Mage,variant_a,0,0,0,0.0,0,29
p_015224,2024-01-01,iOS,CA,google_uac,Paladin,control,0,0,0,0.0,0,11
p_015225,2024-01-01,Android,BR,organic,Paladin,control,0,0,0,0.0,0,32
p_015226,2024-01-04,Android,US,google_uac,Mage,control,0,0,0,0.0,0,14
p_015227,2024-01-09,iOS,KR,organic,Mage,control,0,0,0,0.0,0,17
p_015228,2024-02-05,Android,CN,paid_social,Paladin,variant_a,1,0,0,0.0,0,18
p_015229,2024-02-14,iOS,CA,paid_social,Warrior,variant_a,0,0,0,0.0,0,21
p_015230,2024-01-05,iOS,DE,google_uac,Hunter,variant_a,0,0,0,0.0,0,7
p_015231,2024-01-20,iOS,US,paid_social,Mage,variant_a,0,0,0,0.0,0,24
p_015232,2024-02-19,iOS,BR,influencer,Warrior,control,0,0,0,0.0,0,38
p_015233,2024-01-13,iOS,RU,organic,Hunter,variant_a,0,0,0,0.0,0,12
p_015234,2024-01-03,iOS,US,organic,Hunter,variant_a,1,0,0,0.0,0,25
p_015235,2024-01-13,iOS,JP,google_uac,Mage,control,1,0,0,0.0,0,27
p_015236,2024-01-10,Android,BR,google_uac,Rogue,variant_a,0,0,0,0.0,0,10
p_015237,2024-01-18,Android,GB,crosspromo,Warrior,control,1,0,0,0.0,0,17
p_015238,2024-01-12,Android,DE,paid_social,Hunter,variant_a,1,0,0,0.0,0,20
p_015239,2024-01-01,iOS,GB,paid_social,Paladin,control,0,0,0,0.0,0,8
p_015240,2024-03-30,iOS,JP,paid_social,Hunter,variant_a,0,0,0,0.0,0,9
p_015241,2024-01-16,Android,KR,influencer,Hunter,variant_a,1,0,0,0.0,0,14
p_015242,2024-01-13,iOS,CN,influencer,Mage,control,0,0,0,0.0,0,35
p_015243,2024-03-02,Android,CA,paid_social,Hunter,control,0,0,0,0.0,0,26
p_015244,2024-01-04,Android,KR,organic,Paladin,variant_a,0,0,0,0.0,0,18
p_015245,2024-01-05,Android,CN,paid_social,Rogue,control,0,0,0,0.0,0,34
p_015246,2024-02-03,iOS,US,crosspromo,Warrior,variant_a,0,0,0,0.0,0,9
p_015247,2024-01-07,iOS,CA,organic,Hunter,variant_a,1,0,0,0.0,0,9
p_015248,2024-02-02,iOS,US,paid_social,Paladin,control,0,0,0,0.0,0,16
p_015249,2024-01-07,iOS,US,google_uac,Rogue,control,0,0,0,0.0,0,3
p_015250,2024-01-01,Android,GB,paid_social,Warrior,variant_a,0,0,0,0.0,0,13
p_015251,2024-01-15,iOS,US,organic,Mage,variant_a,1,1,0,0.0,0,15
p_015252,2024-01-05,Android,CN,paid_social,Warrior,control,1,0,0,0.0,0,35
p_015253,2024-01-29,iOS,CN,organic,Paladin,control,0,0,0,0.0,0,38
